Date,aet,ppt,ro,srad,soilm,tavg,vap,ws,wa
2008_05_2016_06,51.2044,51.5243,2.5,268.649,19.25735,32.80565,1.7452,3.0786,8.31645
2008_05_2018_04,6.9911,3.97575,0.0,283.65985,22.34135,32.4039,1.11745,2.65875,9.30735
2008_05_2018_05,6.06395,3.43865,0.0,294.04535,20.8579,34.4703,1.30435,2.88995,8.75385
2008_05_2018_06,65.96125,66.897,3.329,270.8178,19.70095,32.187,1.7171,3.41865,7.605
2008_05_2019_04,8.26665,5.73655,0.2719,287.98145,21.5594,32.92375,1.27855,2.6512,8.88435
2008_05_2019_05,4.67725,2.4319,0.0,296.91385,20.25425,34.53635,1.40065,3.2186,7.45425
2008_05_2019_06,28.36095,27.49065,1.49795,277.37245,19.2267,34.10615,1.7765,3.178,6.91425
2008_05_2019_07,67.2669,382.0918,229.9594,234.60525,105.2432,30.7982,2.06625,3.1356,7.16085
2008_05_2021_08,58.3151,208.73035,151.5451,241.0335,105.2432,29.8516,2.0379,2.79395,9.981
2008_06_2008_10,121.5736,89.86655,4.64705,206.12455,69.0723,27.82085,1.82585,2.20105,8.60355
2008_06_2008_11,105.8335,90.48405,4.64705,188.35115,49.99065,25.8352,1.5816,2.269,8.7462
2008_06_2008_12,94.0238,83.6349,4.14705,180.447,36.1972,24.8516,1.5563,2.1757,8.96355
2008_06_2009_01,89.12725,86.1052,4.14705,178.3747,29.57895,24.75945,1.52685,2.4603,8.61975
2008_06_2009_02,84.11725,83.6349,4.14705,205.92825,25.6918,26.25285,1.4992,2.51115,8.3457
2008_06_2009_03,86.17235,87.1289,4.14705,218.3405,23.10855,28.5365,1.4506,2.48535,7.7409
2008_06_2010_05,83.42235,84.14165,4.14705,241.3447,23.12155,32.75455,1.68375,3.2352,9.53865
2008_06_2010_06,108.427,111.3279,5.64705,223.67645,21.2637,31.21295,2.1664,3.2217,9.79335
2008_06_2010_09,136.57415,198.80225,63.0361,185.9978,104.48315,28.0026,2.20385,2.4517,9.3555
2008_06_2010_10,120.3703,87.7054,4.14705,197.1392,68.20855,28.03485,1.8464,2.27775,9.88335
2008_06_2010_11,108.5325,101.1917,5.14705,173.2304,56.56115,26.6246,1.5983,2.1085,10.3059
2008_06_2010_12,97.73905,86.35355,4.14705,178.36865,41.6607,23.76895,1.44635,2.305,10.51335
2008_06_2011_01,89.5509,83.6349,4.14705,190.54805,32.32935,23.05745,1.41615,2.5308,10.3518
2008_06_2011_02,86.66945,85.1349,4.14705,200.6217,27.38295,25.5747,1.45165,2.48815,10.9548
2008_06_2011_03,83.94255,84.1349,4.14705,221.2241,24.2633,28.13215,1.42325,2.53685,9.21015
2008_06_2011_04,83.57095,84.8896,4.14705,224.67845,22.09205,29.97565,1.4141,2.4781,8.34345
2008_06_2011_05,85.72105,87.7642,4.14705,236.94315,20.48465,32.11085,1.6172,3.14015,7.68735
2008_06_2011_06,169.15085,179.571,8.95215,192.6849,22.7004,29.6479,2.00055,3.41265,7.95555
2008_06_2012_04,82.28175,83.92055,4.14705,228.88935,20.72935,30.35635,1.4431,2.70865,9.9144
2008_06_2012_05,87.9368,90.4867,4.64705,238.02855,19.4464,31.66135,1.61725,3.00405,8.6949
2008_06_2012_06,100.05275,103.4258,5.14705,220.8524,18.4216,30.7051,2.17805,3.60075,8.78175
2008_06_2015_05,83.10725,85.1349,4.14705,238.68455,19.93195,32.3507,1.64745,2.87835,11.0034
2008_06_2015_06,142.47685,147.9817,7.301,207.993,18.80425,30.23205,2.0234,2.9197,10.37475
2008_06_2016_05,86.65585,89.0123,4.64705,235.41055,19.53745,31.82165,1.61785,3.1587,10.4769
2008_06_2016_06,128.35605,133.2273,6.64705,209.7498,18.4973,30.6303,2.0636,3.06425,8.84565
2008_06_2018_04,84.14275,85.67875,4.14705,224.76065,21.5813,30.22855,1.43585,2.6444,9.83655
2008_06_2018_05,83.2156,85.14165,4.14705,235.14615,20.09785,32.29495,1.62275,2.8756,9.28305
2008_06_2018_06,143.1129,148.6,7.47605,211.9186,18.9409,30.01165,2.0355,3.4043,8.1342
2008_06_2019_03,83.52895,84.6349,4.14705,218.1733,22.5022,27.54485,1.53945,2.55895,10.92105
2008_06_2019_04,85.4183,87.43955,4.41895,229.08225,20.79935,30.7484,1.59695,2.63685,9.41355
2008_06_2019_05,81.8289,84.1349,4.14705,238.01465,19.4942,32.361,1.71905,3.20425,7.98345
2008_06_2019_07,144.41855,463.7948,234.10645,175.70605,104.48315,28.62285,2.38465,3.12125,7.69005
2008_06_2021_06,102.7027,106.2102,5.14815,211.82775,18.66445,29.5108,2.2565,3.23035,10.79595
2008_06_2021_08,135.46675,290.43335,155.69215,182.1343,104.48315,27.67625,2.3563,2.7796,10.5102
2008_10_2008_11,66.9456,13.0808,1.0,213.1732,100.42205,24.22795,1.51265,1.07535,8.00055
2008_10_2008_12,55.1359,6.23165,0.5,205.26905,86.6286,23.24435,1.48735,0.98205,8.2179
2008_10_2009_01,50.23935,8.70195,0.5,203.19675,80.01035,23.1522,1.4579,1.26665,7.8741
2008_10_2009_02,45.22935,6.23165,0.5,230.7503,76.1232,24.6456,1.43025,1.3175,7.60005
2008_10_2009_03,47.28445,9.72565,0.5,243.16255,73.53995,26.92925,1.38165,1.2917,6.99525
2008_10_2009_04,43.4185,6.50355,0.5,254.88625,71.67475,28.7503,1.3804,1.4725,6.453
2008_10_2010_05,44.53445,6.7384,0.5,266.16675,73.55295,31.1473,1.6148,2.04155,8.793
2008_10_2010_06,69.5391,33.92465,2.0,248.4985,71.6951,29.6057,2.09745,2.02805,9.0477
2008_10_2010_09,97.68625,121.399,59.38905,210.81985,154.91455,26.39535,2.1349,1.25805,8.60985
2008_10_2010_10,81.4824,10.30215,0.5,221.96125,118.63995,26.4276,1.77745,1.0841,9.1377
2008_10_2010_11,69.6446,23.78845,1.5,198.05245,106.99255,25.01735,1.52935,0.91485,9.56025
2008_10_2011_01,50.663,6.23165,0.5,215.3701,82.76075,21.4502,1.3472,1.33715,9.60615
2008_10_2011_03,45.05465,6.73165,0.5,246.04615,74.6947,26.5249,1.3543,1.3432,8.4645
2008_10_2011_04,44.68305,7.48635,0.5,249.5005,72.52345,28.3684,1.34515,1.28445,7.5978
2008_10_2011_05,46.83315,10.36095,0.5,261.7652,70.91605,30.5036,1.54825,1.9465,6.9417
2008_10_2011_06,130.26295,102.16775,5.3051,217.50695,73.1318,28.04065,1.9316,2.219,7.2099
2008_10_2012_04,43.39385,6.5173,0.5,253.7114,71.16075,28.7491,1.37415,1.515,9.16875
2008_10_2012_05,49.0489,13.08345,1.0,262.8506,69.8778,30.0541,1.5483,1.8104,7.94925
2008_10_2012_06,61.16485,26.02255,1.5,245.67445,68.853,29.09785,2.1091,2.4071,8.0361
2008_10_2016_06,89.46815,55.82405,3.0,234.57185,68.9287,29.02305,1.99465,1.8706,8.1
2008_10_2018_04,45.25485,8.2755,0.5,249.5827,72.0127,28.6213,1.3669,1.45075,9.0909
2008_10_2018_05,44.3277,7.7384,0.5,259.9682,70.52925,30.6877,1.5538,1.68195,8.5374
2008_10_2018_06,104.225,71.19675,3.829,236.74065,69.3723,28.4044,1.96655,2.21065,7.38855
2008_10_2019_04,46.5304,10.0363,0.7719,253.9043,71.23075,29.14115,1.528,1.4432,8.6679
2008_10_2019_05,42.941,6.73165,0.5,262.8367,69.9256,30.75375,1.6501,2.0106,7.2378
2008_10_2019_06,66.6247,31.7904,1.99795,243.2953,68.89805,30.32355,2.02595,1.97,6.6978
2008_10_2019_07,105.53065,386.39155,230.4594,200.5281,154.91455,27.0156,2.3157,1.9276,6.9444
2008_11_2008_12,39.3958,6.84915,0.5,187.49565,67.54695,21.2587,1.2431,1.05,8.36055
2008_11_2009_01,34.49925,9.31945,0.5,185.42335,60.9287,21.16655,1.21365,1.3346,8.01675
2008_11_2009_02,29.48925,6.84915,0.5,212.9769,57.04155,22.65995,1.186,1.38545,7.7427
2008_11_2009_03,31.54435,10.34315,0.5,225.38915,54.4583,24.9436,1.1374,1.35965,7.1379
2008_11_2009_04,27.6784,7.12105,0.5,237.11285,52.5931,26.76465,1.13615,1.54045,6.59565
2008_11_2010_05,28.79435,7.3559,0.5,248.39335,54.4713,29.16165,1.37055,2.1095,8.93565
2008_11_2010_06,53.799,34.54215,2.0,230.7251,52.61345,27.62005,1.8532,2.096,9.19035
2008_11_2010_09,81.94615,122.0165,59.38905,193.04645,135.8329,24.4097,1.89065,1.326,8.7525
2008_11_2010_10,65.7423,10.91965,0.5,204.18785,99.5583,24.44195,1.5332,1.15205,9.28035
2008_11_2010_11,53.9045,24.40595,1.5,180.27905,87.9109,23.0317,1.2851,0.9828,9.7029
2008_11_2010_12,43.11105,9.5678,0.5,185.4173,73.01045,20.17605,1.13315,1.1793,9.91035
2008_11_2011_01,34.9229,6.84915,0.5,197.5967,63.6791,19.46455,1.10295,1.4051,9.7488
2008_11_2011_03,29.31455,7.34915,0.5,228.27275,55.61305,24.53925,1.11005,1.41115,8.60715
2008_11_2011_04,28.94295,8.10385,0.5,231.7271,53.4418,26.38275,1.1009,1.3524,7.74045
2008_11_2011_05,31.09305,10.97845,0.5,243.9918,51.8344,28.51795,1.304,2.01445,7.08435
2008_11_2011_06,114.52285,102.78525,5.3051,199.73355,54.05015,26.055,1.68735,2.28695,7.35255
2008_11_2012_04,27.65375,7.1348,0.5,235.938,52.0791,26.76345,1.1299,1.58295,9.3114
2008_11_2012_05,33.3088,13.70095,1.0,245.0772,50.79615,28.06845,1.30405,1.87835,8.0919
2008_11_2012_06,45.42475,26.64005,1.5,227.90105,49.77135,27.1122,1.86485,2.47505,8.17875
2008_11_2015_06,87.84885,71.19595,3.65395,215.04165,50.154,26.63915,1.7102,1.794,9.77175
2008_11_2016_05,32.02785,12.22655,1.0,242.4592,50.8872,28.22875,1.30465,2.033,9.8739
2008_11_2016_06,73.72805,56.44155,3.0,216.79845,49.84705,27.0374,1.7504,1.93855,8.24265
2008_11_2018_04,29.51475,8.893,0.5,231.8093,52.93105,26.63565,1.12265,1.5187,9.23355
2008_11_2018_05,28.5876,8.3559,0.5,242.1948,51.4476,28.70205,1.30955,1.7499,8.68005
2008_11_2018_06,88.4849,71.81425,3.829,218.96725,50.29065,26.41875,1.7223,2.2786,7.5312
2008_11_2019_04,30.7903,10.6538,0.7719,236.1309,52.1491,27.1555,1.28375,1.51115,8.81055
2008_11_2019_05,27.2009,7.34915,0.5,245.0633,50.84395,28.7681,1.40585,2.07855,7.38045
2008_11_2019_06,50.8846,32.4079,1.99795,225.5219,49.8164,28.3379,1.7817,2.03795,6.84045
2008_11_2019_07,89.79055,387.00905,230.4594,182.7547,135.8329,25.02995,2.07145,1.99555,7.08705
2008_11_2021_08,80.83875,213.6476,152.0451,189.18295,135.8329,24.08335,2.0431,1.6539,9.9072
2008_12_2009_01,22.68955,2.4703,0.0,177.5192,47.13525,20.18295,1.18835,1.2413,8.2341
2008_12_2009_02,17.67955,0.0,0.0,205.07275,43.2481,21.67635,1.1607,1.29215,7.96005
2008_12_2009_03,19.73465,3.494,0.0,217.485,40.66485,23.96,1.1121,1.26635,7.35525
2008_12_2009_04,15.8687,0.2719,0.0,229.2087,38.79965,25.78105,1.11085,1.44715,6.813
2008_12_2010_05,16.98465,0.50675,0.0,240.4892,40.67785,28.17805,1.34525,2.0162,9.153
2008_12_2010_06,41.9893,27.693,1.5,222.82095,38.82,26.63645,1.8279,2.0027,9.4077
2008_12_2010_09,70.13645,115.16735,58.88905,185.1423,122.03945,23.4261,1.86535,1.2327,8.96985
2008_12_2010_10,53.9326,4.0705,0.0,196.2837,85.76485,23.45835,1.5079,1.05875,9.4977
2008_12_2010_11,42.0948,17.5568,1.0,172.3749,74.11745,22.0481,1.2598,0.8895,9.92025
2008_12_2010_12,31.30135,2.71865,0.0,177.51315,59.217,19.19245,1.10785,1.086,10.1277
2008_12_2011_01,23.1132,0.0,0.0,189.69255,49.88565,18.48095,1.07765,1.3118,9.96615
2008_12_2011_03,17.50485,0.5,0.0,220.3686,41.8196,23.55565,1.08475,1.31785,8.8245
2008_12_2011_04,17.13325,1.2547,0.0,223.82295,39.64835,25.39915,1.0756,1.2591,7.9578
2008_12_2011_05,19.28335,4.1293,0.0,236.08765,38.04095,27.53435,1.2787,1.92115,7.3017
2008_12_2011_06,102.71315,95.9361,4.8051,191.8294,40.2567,25.0714,1.66205,2.19365,7.5699
2008_12_2012_04,15.84405,0.28565,0.0,228.03385,38.28565,25.77985,1.1046,1.48965,9.52875
2008_12_2012_05,21.4991,6.8518,0.5,237.17305,37.0027,27.08485,1.27875,1.78505,8.30925
2008_12_2012_06,33.61505,19.7909,1.0,219.9969,35.9779,26.1286,1.83955,2.38175,8.3961
2008_12_2015_06,76.03915,64.3468,3.15395,207.1375,36.36055,25.65555,1.6849,1.7007,9.9891
2008_12_2016_05,20.21815,5.3774,0.5,234.55505,37.09375,27.24515,1.27935,1.9397,10.09125
2008_12_2016_06,61.91835,49.5924,2.5,208.8943,36.0536,26.0538,1.7251,1.84525,8.46
2008_12_2018_04,17.70505,2.04385,0.0,223.90515,39.1376,25.65205,1.09735,1.4254,9.4509
2008_12_2018_05,16.7779,1.50675,0.0,234.29065,37.65415,27.71845,1.28425,1.6566,8.8974
2008_12_2018_06,76.6752,64.9651,3.329,211.0631,36.4972,25.43515,1.697,2.1853,7.74855
2008_12_2019_04,18.9806,3.80465,0.2719,228.22675,38.35565,26.1719,1.25845,1.41785,9.0279
2008_12_2019_05,15.3912,0.5,0.0,237.15915,37.0505,27.7845,1.38055,1.98525,7.5978
2008_12_2019_06,39.0749,25.55875,1.49795,217.61775,36.02295,27.3543,1.7564,1.94465,7.0578
2008_12_2019_07,77.98085,380.1599,229.9594,174.85055,122.03945,24.04635,2.04615,1.90225,7.3044
2008_12_2021_08,69.02905,206.79845,151.5451,181.2788,122.03945,23.09975,2.0178,1.5606,10.12455
2009_01_2009_02,12.783,2.4703,0.0,203.00045,36.62985,21.5842,1.13125,1.57675,7.61625
2009_01_2009_03,14.8381,5.9643,0.0,215.4127,34.0466,23.86785,1.08265,1.55095,7.01145
2009_01_2009_04,10.97215,2.7422,0.0,227.1364,32.1814,25.6889,1.0814,1.73175,6.4692
2009_01_2010_05,12.0881,2.97705,0.0,238.4169,34.0596,28.0859,1.3158,2.3008,8.8092
2009_01_2010_06,37.09275,30.1633,1.5,220.74865,32.20175,26.5443,1.79845,2.2873,9.0639
2009_01_2010_09,65.2399,117.63765,58.88905,183.07,115.4212,23.33395,1.8359,1.5173,8.62605
2009_01_2010_10,49.03605,6.5408,0.0,194.2114,79.1466,23.3662,1.47845,1.34335,9.1539
2009_01_2010_11,37.19825,20.0271,1.0,170.3026,67.4992,21.95595,1.23035,1.1741,9.57645
2009_01_2011_01,18.21665,2.4703,0.0,187.62025,43.2674,18.3888,1.0482,1.5964,9.62235
2009_01_2011_03,12.6083,2.9703,0.0,218.2963,35.20135,23.4635,1.0553,1.60245,8.4807
2009_01_2011_04,12.2367,3.725,0.0,221.75065,33.0301,25.307,1.04615,1.5437,7.614
2009_01_2011_05,14.3868,6.5996,0.0,234.01535,31.4227,27.4422,1.24925,2.20575,6.9579
2009_01_2011_06,97.8166,98.4064,4.8051,189.7571,33.63845,24.97925,1.6326,2.47825,7.2261
2009_01_2012_04,10.9475,2.75595,0.0,225.96155,31.6674,25.6877,1.07515,1.77425,9.18495
2009_01_2012_05,16.60255,9.3221,0.5,235.10075,30.38445,26.9927,1.2493,2.06965,7.96545
2009_01_2012_06,28.7185,22.2612,1.0,217.9246,29.35965,26.03645,1.8101,2.66635,8.0523
2009_01_2015_06,71.1426,66.8171,3.15395,205.0652,29.7423,25.5634,1.65545,1.9853,9.6453
2009_01_2016_06,57.0218,52.0627,2.5,206.822,29.43535,25.96165,1.69565,2.12985,8.1162
2009_01_2018_04,12.8085,4.51415,0.0,221.83285,32.51935,25.5599,1.0679,1.71,9.1071
2009_01_2018_05,11.88135,3.97705,0.0,232.21835,31.0359,27.6263,1.2548,1.9412,8.5536
2009_01_2018_06,71.77865,67.4354,3.329,208.9908,29.87895,25.343,1.66755,2.4699,7.40475
2009_01_2019_04,14.08405,6.27495,0.2719,226.15445,31.7374,26.07975,1.229,1.70245,8.6841
2009_01_2019_05,10.49465,2.9703,0.0,235.08685,30.43225,27.69235,1.3511,2.26985,7.254
2009_01_2019_06,34.17835,28.02905,1.49795,215.54545,29.4047,27.26215,1.72695,2.22925,6.714
2009_01_2019_07,73.0843,382.6302,229.9594,172.77825,115.4212,23.9542,2.0167,2.18685,6.9606
2009_02_2009_03,9.8281,3.494,0.0,242.96625,30.15945,25.36125,1.055,1.6018,6.7374
2009_02_2009_04,5.96215,0.2719,0.0,254.68995,28.29425,27.1823,1.05375,1.7826,6.19515
2009_02_2009_05,18.22705,13.67905,0.50675,262.0398,26.89525,28.6502,1.25195,2.10835,5.6916
2009_02_2010_05,7.0781,0.50675,0.0,265.97045,30.17245,29.5793,1.28815,2.35165,8.53515
2009_02_2010_06,32.08275,27.693,1.5,248.3022,28.3146,28.0377,1.7708,2.33815,8.78985
2009_02_2010_09,60.2299,115.16735,58.88905,210.62355,111.53405,24.82735,1.80825,1.56815,8.352
2009_02_2010_10,44.02605,4.0705,0.0,221.76495,75.25945,24.8596,1.4508,1.3942,8.87985
2009_02_2011_03,7.5983,0.5,0.0,245.84985,31.3142,24.9569,1.02765,1.6533,8.20665
2009_02_2011_04,7.2267,1.2547,0.0,249.3042,29.14295,26.8004,1.0185,1.59455,7.33995
2009_02_2011_05,9.3768,4.1293,0.0,261.5689,27.53555,28.9356,1.2216,2.2566,6.68385
2009_02_2011_06,92.8066,95.9361,4.8051,217.31065,29.7513,26.47265,1.60495,2.5291,6.95205
2009_02_2012_04,5.9375,0.28565,0.0,253.5151,27.78025,27.1811,1.0475,1.8251,8.9109
2009_02_2012_05,11.59255,6.8518,0.5,262.6543,26.4973,28.4861,1.22165,2.1205,7.6914
2009_02_2012_06,23.7085,19.7909,1.0,245.47815,25.4725,27.52985,1.78245,2.7172,7.77825
2009_02_2016_06,52.0118,49.5924,2.5,234.37555,25.5482,27.45505,1.668,2.1807,7.84215
2009_02_2018_04,7.7985,2.04385,0.0,249.3864,28.6322,27.0533,1.04025,1.76085,8.83305
2009_02_2018_05,6.87135,1.50675,0.0,259.7719,27.14875,29.1197,1.22715,1.99205,8.27955
2009_02_2018_06,66.76865,64.9651,3.329,236.54435,25.9918,26.8364,1.6399,2.52075,7.1307
2009_02_2019_04,9.07405,3.80465,0.2719,253.708,27.85025,27.57315,1.20135,1.7533,8.41005
2009_02_2019_05,5.48465,0.5,0.0,262.6404,26.5451,29.18575,1.32345,2.3207,6.97995
2009_02_2019_06,29.16835,25.55875,1.49795,243.099,25.51755,28.75555,1.6993,2.2801,6.43995
2009_02_2019_07,68.0743,380.1599,229.9594,200.3318,111.53405,25.4476,1.98905,2.2377,6.68655
2009_03_2009_04,8.01725,3.7659,0.0,267.1022,25.711,29.46595,1.00515,1.7568,5.59035
2009_03_2009_05,20.28215,17.17305,0.50675,274.45205,24.312,30.93385,1.20335,2.08255,5.0868
2009_03_2009_06,36.0288,34.01925,1.5,264.53355,23.2054,30.676,1.75105,2.4405,4.6314
2009_03_2010_09,62.285,118.66135,58.88905,223.0358,108.9508,27.111,1.75965,1.54235,7.7472
2009_03_2011_03,9.6534,3.994,0.0,258.2621,28.73095,27.24055,0.97905,1.6275,7.60185
2009_03_2011_04,9.2818,4.7487,0.0,261.71645,26.5597,29.08405,0.9699,1.56875,6.73515
2009_03_2011_05,11.4319,7.6233,0.0,273.98115,24.9523,31.21925,1.173,2.2308,6.07905
2009_03_2011_06,94.8617,99.4301,4.8051,229.7229,27.16805,28.7563,1.55635,2.5033,6.34725
2009_03_2012_05,13.64765,10.3458,0.5,275.06655,23.91405,30.76975,1.17305,2.0947,7.0866
2009_03_2012_06,25.7636,23.2849,1.0,257.8904,22.88925,29.8135,1.73385,2.6914,7.17345
2009_03_2016_06,54.0669,53.0864,2.5,246.7878,22.96495,29.7387,1.6194,2.1549,7.23735
2009_03_2018_05,8.92645,5.00075,0.0,272.18415,24.5655,31.40335,1.17855,1.96625,7.67475
2009_03_2018_06,68.82375,68.4591,3.329,248.9566,23.40855,29.12005,1.5913,2.49495,6.5259
2009_03_2019_04,11.12915,7.29865,0.2719,266.12025,25.267,29.8568,1.15275,1.7275,7.80525
2009_03_2019_05,7.53975,3.994,0.0,275.05265,23.96185,31.4694,1.27485,2.2949,6.37515
2009_03_2019_06,31.22345,29.05275,1.49795,255.51125,22.9343,31.0392,1.6507,2.2543,5.83515
2009_03_2019_07,70.1294,383.6539,229.9594,212.74405,108.9508,27.73125,1.94045,2.2119,6.08175
2009_04_2009_05,16.4162,13.95095,0.50675,286.17575,22.4468,32.7549,1.2021,2.26335,4.54455
2009_04_2009_06,32.16285,30.79715,1.5,276.25725,21.3402,32.49705,1.7498,2.6213,4.08915
2009_04_2011_04,5.41585,1.5266,0.0,273.44015,24.6945,30.9051,0.96865,1.74955,6.1929
2009_04_2011_05,7.56595,4.4012,0.0,285.70485,23.0871,33.0403,1.17175,2.4116,5.5368
2009_04_2011_06,90.99575,96.208,4.8051,241.4466,25.30285,30.57735,1.5551,2.6841,5.805
2009_04_2012_05,9.7817,7.1237,0.5,286.79025,22.04885,32.5908,1.1718,2.2755,6.54435
2009_04_2012_06,21.89765,20.0628,1.0,269.6141,21.02405,31.63455,1.7326,2.8722,6.6312
2009_04_2016_06,50.20095,49.8643,2.5,258.5115,21.09975,31.55975,1.61815,2.3357,6.6951
2009_04_2018_06,64.9578,65.237,3.329,260.6803,21.54335,30.9411,1.59005,2.67575,5.98365
2009_04_2019_05,3.6738,0.7719,0.0,286.77635,22.09665,33.29045,1.2736,2.4757,5.8329
2009_04_2019_06,27.3575,25.83065,1.49795,267.23495,21.0691,32.86025,1.64945,2.4351,5.2929
2009_04_2019_07,66.26345,380.4318,229.9594,224.46775,107.0856,29.5523,1.9392,2.3927,5.5395
2009_05_2009_06,44.42775,44.2043,2.00675,283.6071,19.9412,33.96495,1.948,2.94705,3.5856
2009_05_2011_04,17.68075,14.93375,0.50675,280.79,23.2955,32.373,1.16685,2.0753,5.68935
2009_05_2011_05,19.83085,17.80835,0.50675,293.0547,21.6881,34.5082,1.36995,2.73735,5.03325
2009_05_2011_06,103.26065,109.61515,5.31185,248.79645,23.90385,32.04525,1.7533,3.00985,5.30145
2009_05_2018_06,77.2227,78.64415,3.83575,268.03015,20.14435,32.409,1.78825,3.0015,5.4801
2009_05_2019_05,15.9387,14.17905,0.50675,294.1262,20.69765,34.75835,1.4718,2.80145,5.32935
2009_05_2019_06,39.6224,39.2378,2.0047,274.5848,19.6701,34.32815,1.84765,2.76085,4.78935
2009_05_2019_07,78.52835,393.83895,230.46615,231.8176,105.6866,31.0202,2.1374,2.71845,5.03595
2009_06_2011_05,35.5775,34.65455,1.5,283.1362,20.5815,34.25035,1.91765,3.0953,4.57785
2009_06_2011_06,119.0073,126.46135,6.3051,238.87795,22.79725,31.7874,2.301,3.3678,4.84605
2009_06_2019_05,31.68535,31.02525,1.5,284.2077,19.59105,34.5005,2.0195,3.1594,4.87395
2009_06_2019_06,55.36905,56.084,2.99795,264.6663,18.5635,34.0703,2.39535,3.1188,4.33395
2009_06_2019_07,94.275,410.68515,231.4594,221.8991,104.58,30.76235,2.6851,3.0764,4.58055
2009_07_2009_08,118.34995,334.9843,130.9629,190.47645,190.3254,26.74455,2.86055,2.36355,14.0742
2009_07_2010_04,61.9428,225.50005,81.89515,230.27175,111.55765,29.7534,1.98935,2.5097,14.7492
2009_07_2010_05,61.11655,226.0068,81.89515,238.1562,108.9638,31.42225,2.1536,3.02085,11.49525
2009_07_2010_06,86.1212,253.19305,83.39515,220.48795,107.10595,29.88065,2.63625,3.00735,11.74995
2009_07_2010_10,98.0645,229.57055,81.89515,193.9507,154.0508,26.70255,2.31625,2.0634,11.83995
2009_07_2010_11,86.2267,243.05685,82.89515,170.0419,142.4034,25.2923,2.06815,1.89415,12.2625
2009_07_2010_12,75.43325,228.2187,81.89515,175.18015,127.50295,22.43665,1.9162,2.09065,12.46995
2009_07_2011_01,67.2451,225.50005,81.89515,187.35955,118.1716,21.72515,1.886,2.31645,12.3084
2009_07_2011_02,64.36365,227.00005,81.89515,197.4332,113.2252,24.2424,1.9215,2.2738,12.9114
2009_07_2012_03,60.22695,225.50005,81.89515,222.4783,108.2648,26.31135,1.8657,2.33145,13.34385
2009_07_2012_04,59.97595,225.7857,81.89515,225.70085,106.5716,29.02405,1.91295,2.4943,11.871
2009_07_2014_06,80.74155,247.9242,82.9058,225.17315,106.14825,30.19805,2.6145,3.51085,13.9401
2009_07_2014_07,116.97375,467.7947,180.96095,174.6189,190.3254,26.91835,2.85575,3.10965,14.3343
2009_07_2014_08,113.6817,356.3271,156.99,180.6699,190.3254,26.62545,2.85465,2.42655,13.5108
2009_07_2015_05,60.80145,227.00005,81.89515,235.49605,105.7742,31.0184,2.1173,2.664,12.96
2009_07_2015_06,120.17105,289.84685,85.0491,204.8045,104.6465,28.89975,2.49325,2.70535,12.33135
2009_07_2016_04,59.71995,225.50005,81.89515,227.3265,106.6973,29.27215,1.9057,2.58295,14.37615
2009_07_2016_05,64.35005,230.87745,82.39515,232.22205,105.3797,30.48935,2.0877,2.94435,12.4335
2009_07_2017_06,109.811,278.9464,84.4286,211.15695,104.6974,28.8316,2.46185,2.75325,14.2146
2009_07_2018_03,61.45995,226.4915,81.89515,208.6334,109.39995,26.57345,1.87755,2.098,13.94055
2009_07_2018_04,61.83695,227.5439,81.89515,221.57215,107.42355,28.89625,1.9057,2.43005,11.79315
2009_07_2019_03,61.22315,226.50005,81.89515,214.9848,108.34445,26.21255,2.0093,2.3446,12.87765
2009_07_2021_06,80.3969,248.07535,82.89625,208.63925,104.5067,28.1785,2.72635,3.016,12.75255
2009_07_2021_07,121.951,468.3198,174.8562,180.39105,190.3254,27.18825,2.8491,2.8924,14.38155
2009_07_2021_08,113.16095,432.2985,233.44025,178.9458,190.3254,26.34395,2.82615,2.56525,12.4668
2009_08_2010_03,68.5958,111.0314,49.06775,232.75475,115.4568,27.55815,1.9834,1.72755,16.38405
2009_08_2010_04,64.44285,109.48425,49.06775,245.8227,111.55765,29.73445,2.0154,1.90725,15.561
2009_08_2010_12,77.9333,112.2029,49.06775,190.7311,127.50295,22.4177,1.94225,1.4882,13.28175
2009_08_2011_01,69.74515,109.48425,49.06775,202.9105,118.1716,21.7062,1.91205,1.714,13.1202
2009_08_2011_02,66.8637,110.98425,49.06775,212.98415,113.2252,24.22345,1.94755,1.67135,13.7232
2009_08_2012_02,63.85265,109.48425,49.06775,218.60075,110.56155,23.76105,1.9026,1.74905,15.8832
2009_08_2012_03,62.727,109.48425,49.06775,238.02925,108.2648,26.2924,1.89175,1.729,14.15565
2009_08_2014_06,83.2416,131.9084,50.0784,240.7241,106.14825,30.1791,2.64055,2.9084,14.7519
2009_08_2014_07,119.4738,351.7789,148.13355,190.16985,190.3254,26.8994,2.8818,2.5072,15.1461
2009_08_2014_08,116.18175,240.3113,124.1626,196.22085,190.3254,26.6065,2.8807,1.8241,14.3226
2009_08_2015_04,64.7189,111.98905,49.06775,235.2825,107.20815,28.1818,1.88935,1.7793,16.407
2009_08_2015_05,63.3015,110.98425,49.06775,251.047,105.7742,30.99945,2.14335,2.06155,13.7718
2009_08_2015_06,122.6711,173.83105,52.2217,220.35545,104.6465,28.8808,2.5193,2.1029,13.14315
2009_08_2016_04,62.22,109.48425,49.06775,242.87745,106.6973,29.2532,1.93175,1.9805,15.18795
2009_08_2016_05,66.8501,114.86165,49.56775,247.773,105.3797,30.4704,2.11375,2.3419,13.2453
